ISBN,TITLE,ANALYZE,$ USED,$ NEW,$ AMAZON,$ TRADE-IN,# USED,# NEW,RANK,AVG. RANK,PUB DATE
1419730762,Atmosphere: the seven elements of great …,,25.04,33.86,33.87,No Value,12,25,"26,626","35,727",2019
1609837436,2018 International Mechanical Code (Inte…,,47.98,57.64,85.35,No Value,25,26,"33,619","35,858",2017
847839451,In Vogue: An Illustrated History of the …,,71.25,74.96,75,No Value,5,6,"36,656","35,875",2012
321714113,C++ Primer (5th Edition),,34.54,44.6,44.6,No Value,27,16,"24,695","35,899",2012
1465422889,Photography: The Definitive Visual Histo…,,23.5,26.79,31.79,No Value,34,27,"36,891","36,003",2014
62326104,Emily Post's Wedding Etiquette,,7.98,29.05,33.75,No Value,64,14,"28,037","36,016",2014
1845339428,The World Atlas of Whisky: New Edition,,14.26,34.93,39.99,No Value,20,12,"27,203","36,079",2014
1784288608,The H. P. Lovecraft Collection: Deluxe 6…,,46.71,39.45,39.46,No Value,7,24,"32,506","36,097",2017
981835627,VB-MAPP: Verbal Behavior Milestones Asse…,,60.51,62.9,62.93,No Value,7,5,"49,741","36,308",2008
307464911,Larousse Gastronomique: The World's Grea…,,53.98,65.13,65.15,No Value,24,25,"29,142","36,362",2009
1604250747,Hartman's Nursing Assistant Care: Long-T…,,34.88,47,47,No Value,21,3,"51,879","36,366",2017
1622029305,HCPCS 2020 Level II Professional Edition…,,67.99,79.61,79.99,No Value,19,22,"42,622","36,421",2019
1491912057,Python Data Science Handbook: Essential …,,49.39,52.13,58.98,No Value,14,33,"29,489","36,488",2016
714878057,Tu Casa Mi Casa: Mexican Recipes for the…,,34.5,28.54,32.17,No Value,12,39,"35,677","36,501",2019
1319057403,A Pocket Style Manual,,21.58,31.83,34.99,No Value,24,11,"45,596","36,566",2017
1607064111,Invincible: Compendium One,,41.98,50.26,50.26,No Value,11,16,"27,017","36,623",2011
1632367114,Battle Angel Alita Deluxe Complete Serie…,,96.3,114.99,129.95,No Value,8,18,"33,588","36,725",2018
600634175,Institut Paul Bocuse Gastronomique: The …,,58.17,47.92,47.92,No Value,10,30,"34,817","36,738",2016
300217234,The Voynich Manuscript,,28.56,35.19,35.21,No Value,23,38,"30,848","36,742",2016
1414378580,"The Living Bible Large Print Edition, Tu…",,30.16,33.99,33.99,No Value,15,15,"48,574","36,808",2013
847863069,The Nature of Home: Creating Timeless Ho…,,49.98,48.75,49,No Value,7,9,"34,854","36,868",2018
718079892,"KJV, The King James Study Bible, Genuine…",,51.89,72.31,109.99,No Value,9,10,"44,633","36,873",2017
323321534,Public Health Nursing: Population-Center…,,13.97,77.28,77.28,No Value,78,5,"55,412","36,898",2015
1454870176,Emanuel CrunchTime for Contracts,,43.54,43.55,43.65,No Value,11,12,"32,645","36,944",2016
62422812,My Weirder School 12-Book Box Set: Books…,,43.22,44.99,50.87,No Value,15,12,"29,808","37,077",2015
1984848585,Hilo: Out-of-This-World Boxed Set,,34.08,31.14,41.97,No Value,7,11,"33,763","37,089",2018
785215689,"KJV, Deluxe Reference Bible, Super Giant…",,19.98,37.07,39.99,No Value,6,8,"39,323","37,199",2017
1401288839,Batman by Grant Morrison Omnibus Vol. 2,,48.94,48.95,75,No Value,9,15,"38,038","37,282",2019
1465482490,Dinosaurs and Prehistoric Life: The Defi…,,21.7,41.27,44.85,No Value,14,26,"38,039","37,343",2019
3791352636,James Turrell: A Retrospective,,64.18,72.77,75,No Value,3,3,"59,192","37,344",2013
826134181,Adult-Gerontology Nurse Practitioner Cer…,,38.79,64.97,66.25,No Value,21,9,"58,102","37,572",2017
765381524,Mistborn Trilogy TPB Boxed Set: Mistborn…,,29.99,32.36,36.64,No Value,12,22,"28,522","37,609",2015
323597033,Merrill's Pocket Guide to Radiography,,55.57,53.15,54.27,No Value,6,12,"44,115","37,639",2018
1401243142,The Sandman Omnibus Vol. 2,,103.23,96.1,150,No Value,8,14,"35,248","37,670",2013
007141228X,Security Analysis: Principles and Techni…,,28.94,39.75,39.75,No Value,29,26,"34,329","37,825",2002
141970060X,Slim Aaro La Dolce Vita (Getty Images),,70.39,67.31,68.82,No Value,12,28,"32,448","37,950",2012
134580990,Human Anatomy & Physiology,,109.47,205.49,205.49,No Value,50,13,"64,092","37,988",2018
976658844,Construction & Maintenance Daily Log (7i…,,15.99,33.94,34.89,No Value,16,4,"30,674","38,120",2006
781445418,Wiersbe Bible Commentary 2 Vol Set (Wier…,,65.94,57.15,57.15,No Value,16,28,"27,363","38,154",2007
465022502,The Thomas Sowell Reader,,28.73,24.72,35,No Value,21,10,"56,719","38,248",2011
323529496,Pharmacology and the Nursing Process,,65.91,88.99,113.49,No Value,63,24,"64,323","38,277",2019
1631490419,"e. e. cummings: Complete Poems, 1904-196…",,29.15,33.77,33.77,No Value,18,39,"28,309","38,280",2016
1111306893,Milady Standard Esthetics: Fundamentals,,96.32,137.97,155.75,No Value,30,15,"53,127","38,296",2012
1719640025,Test Success: Test-Taking Techniques for…,,39.95,44.5,44.5,No Value,12,18,"56,443","38,361",2020
1912200929,Modiphius Entertainment Vampire: The Mas…,,40.07,48.47,48.47,No Value,1,7,"43,121","38,367",2018
553808044,A Game of Thrones: The Illustrated Editi…,,25.89,30.95,33.77,No Value,41,33,"28,452","38,445",2016
3899559010,Wanderlust: A Hiker's Companion,,27.99,39.96,39.97,No Value,18,40,"25,935","38,706",2017
1451650191,The Annapolis Book of Seamanship: Fourth…,,38.76,38.15,38.95,No Value,23,24,"37,327","38,751",2014
1600850227,The Complete Visual Guide to Building a …,,36.78,38.8,42.14,No Value,13,16,"37,953","38,787",2014
1579658938,The Newish Jewish Encyclopedia: From Abr…,,20.49,27.78,31.99,No Value,10,13,"26,416","38,808",2019
111934445X,Plumb's Veterinary Drug Handbook: Desk,,115.91,75.54,87.29,No Value,8,27,"33,587","38,809",2018
1118114019,Naked Forex: High-Probability Techniques…,,50.21,52.44,59.29,No Value,16,23,"38,385","38,935",2012
1982130423,Walter Isaacson: The Genius Biographies:…,,42.98,40.74,47.99,No Value,12,23,"26,631","38,972",2019
1905662327,Jimmy Page by Jimmy Page,,48.75,40.98,40.99,No Value,18,26,"34,101","39,008",2014
1260441873,ITF+ CompTIA IT Fundamentals All-in-One …,,33.59,34.42,38.87,No Value,5,16,"33,121","39,175",2018
1608825299,The Big Book of ACT Metaphors: A Practit…,,39.47,39.49,39.49,No Value,17,23,"48,008","39,265",2014
803661665,"Family Health Care Nursing: Theory, Prac…",,32.05,42.99,58.32,No Value,33,23,"48,571","39,309",2018
1580089283,Alinea,,25.96,38.92,40.35,No Value,41,22,"26,727","39,332",2008
323552293,Gordis Epidemiology,,29.25,33.26,49.99,No Value,21,46,"46,933","39,357",2018
323241441,Policy & Politics in Nursing and Health …,,26.93,80.09,111,No Value,32,4,"42,511","39,381",2015
111954212X,How the Immune System Works (The How it …,,42.3,36.86,48.22,No Value,4,21,"38,769","39,521",2019
1285741552,Calculus: Early Transcendentals,,54.52,238.49,238.49,No Value,51,2,"43,939","39,563",2015
1496324846,Medical-Surgical Nursing Made Incredibly…,,33.03,43.41,43.96,No Value,25,18,"52,197","39,574",2016
1632890356,Baby Loves Science Board Boxed Set,,20.68,34.46,35.96,No Value,9,6,"56,300","39,578",2018
1426220618,Epic Journeys: 245 Life-Changing Adventu…,,20.81,38.12,40,No Value,11,13,"53,482","39,584",2019
1911621203,Le Cordon Bleu Pastry School: 101 Step-b…,,48.94,39.64,39.64,No Value,10,27,"28,874","39,617",2018
141198419,Major Works of Charles Dickens (Great Ex…,,70,63.11,69.96,No Value,18,29,"32,217","39,624",2011
1506233384,Family Nurse Practitioner Certification …,,46.74,40.79,49.24,No Value,11,31,"38,159","39,642",2019
760344019,Porsche 911: 50 Years,,31.56,34.98,36.49,No Value,19,24,"34,324","39,709",2013
62375237,The Encyclopedia of Spices and Herbs: An…,,32.11,45,45,No Value,11,2,"36,024","39,740",2016
195573560,How Brands Grow: What Marketers Don't Kn…,,27.8,34.46,38.88,No Value,27,27,"33,332","39,762",2010
1484755758,Marc Davis in His Own Words: Imagineerin…,,136.22,83.99,83.99,No Value,1,9,"18,071","39,850",2019
1401294766,Lucifer Omnibus Vol. 1 (The Sandman Univ…,,88.64,70.92,70.94,No Value,7,13,"42,761","39,889",2019
310453348,"NIV, Artisan Collection Bible, Cloth ove…",,32.18,32.52,34.53,No Value,4,11,"51,276","39,945",2019
323430902,Essentials of Dental Assisting - Text an…,,66.82,79.97,124.74,No Value,23,23,"42,742","39,995",2016
071487390X,On Vegetables: Modern Recipes for the Ho…,,33.7,33.99,33.99,No Value,13,30,"48,668","39,995",2017
323485251,Bontrager’s Handbook of Radiographic Pos…,,41.09,42.98,52.37,No Value,12,15,"58,673","40,061",2017
145489153X,Property (Examples & Explanations),,28.99,31.54,44.24,No Value,16,18,"33,582","40,113",2019
323639089,Understanding Pathophysiology,,115.64,123.93,124.45,No Value,10,10,"46,156","40,369",2019
1579653510,Under Pressure: Cooking Sous Vide (The T…,,37.92,45.99,45.99,No Value,37,28,"40,667","40,373",2008
321125215,Domain-Driven Design: Tackling Complexit…,,43.34,54.24,54.24,No Value,38,30,"29,291","40,571",2003
760346623,The Complete Book of Ford Mustang: Every…,,31.89,31.94,35.49,No Value,17,24,"29,867","40,573",2015
323532055,Understanding Nursing Research: Building…,,50.18,78.25,85.49,No Value,31,14,"66,343","40,628",2018
262529629,Introduction to Computation and Programm…,,29.99,37.47,37.49,No Value,22,25,"47,602","40,668",2016
998865206,The Thing: Artbook,,74.98,34.78,34.78,No Value,2,1,"41,670","40,679",2017
803660448,Advanced Practice Nursing: Essentials fo…,,35.98,46.48,82.95,No Value,33,23,"64,915","40,704",2017
1682532070,Culturally Responsive School Leadership …,,34.38,32,32,No Value,6,10,"51,257","40,745",2018
1610020227,Bright Futures: Guidelines for Health Su…,,40.74,51.93,58.48,No Value,23,28,"33,107","40,760",2017
760347255,Porsche 70 Years: There Is No Substitute,,36.42,31.49,38.34,No Value,7,33,"28,726","40,782",2017
898621836,Cognitive-Behavioral Treatment of Border…,,24.95,50.74,61.88,No Value,50,26,"41,721","40,793",1993
1598535099,Kurt Vonnegut: The Complete Novels: A Li…,,104.31,92.51,94.99,No Value,12,13,"39,777","40,794",2016
847845990,Retreat: The Modern House in Nature,,43.55,45.47,45.48,No Value,25,28,"44,752","40,811",2015
3836502917,Los Angeles. Portrait of a City (multili…,,38.94,41.09,41.09,No Value,22,30,"20,552","40,919",2009
1948155036,World War II Generation Speaks: The Thin…,,59.66,41.64,41.64,No Value,5,4,"26,021","40,940",2018
1684129990,Tolkien Boxed Set (Word Cloud Classics),,34.77,55.31,59.96,No Value,7,26,"29,496","40,948",2020
803674953,Davis's Comprehensive Manual of Laborato…,,42.64,45.99,55.01,No Value,24,21,"47,336","41,029",2019
71462848,Don Casey's Complete Illustrated Sailboa…,,53.67,43.15,43.15,No Value,15,25,"41,431","41,036",2005
1496359305,Frameworks for Internal Medicine,,34.3,36.93,59.99,No Value,9,29,"37,659","41,049",2018
1119426529,PHR and SPHR Professional in Human Resou…,,32.9,40.79,47.64,No Value,12,17,"46,955","41,134",2019
134024559,Emergency Care (EMT),,96.73,131.24,131.24,No Value,47,7,"43,109","41,444",2015
1940325013,Medical-Surgical Nursing Review Question…,,38.99,39,39,No Value,7,3,"33,010","41,514",2014
1493825895,180 Days of Practice for Kindergarten (S…,,39.85,40.27,40.27,No Value,13,18,"35,374","41,519",2015
1119281822,"Reframing Organizatio Artistry, Choice, …",,42.59,49.89,62.34,No Value,28,30,"38,567","41,706",2017
1481471384,The Complete Missing Collection: Found; …,,57.44,35.65,38.99,No Value,10,30,"23,166","41,764",2016
1119432251,CompTIA Network+ Study Guide: Exam N10-0…,,33.97,35.87,47.5,No Value,7,12,"48,195","41,860",2018
007184872X,"Case Files Obstetrics and Gynecology, Fi…",,24.69,36.03,36.03,No Value,26,18,"45,981","41,977",2016
763663271,"Peter Reynolds Creatrilogy Box Set (Dot,…",,35.68,32.53,45,No Value,6,22,"49,534","42,015",2012
323078273,Sheehy’s Manual of Emergency Care (Newbe…,,49.07,51.8,77.85,No Value,26,24,"47,904","42,019",2012
61374989,Jewish Literacy Revised Ed: The Most Imp…,,14.11,31.69,37.78,No Value,38,20,"60,974","42,115",2008
1101907363,Malibu Farm Cookbook: Recipes from the C…,,11.49,30.36,40,No Value,27,14,"39,379","42,129",2016
1579656471,John Derian Picture Book,,64.74,65.71,75,No Value,12,8,"54,102","42,153",2016
134277554,UNIX and Linux System Administration Han…,,58.45,50.99,50.99,No Value,14,26,"43,448","42,200",2017
1454868422,Examples & Explanations for Criminal Law,,43.71,31.54,58.95,No Value,10,18,"61,354","42,218",2018
032344492X,Medical Terminology: A Short Course,,27.88,48.94,54.1,No Value,40,22,"73,657","42,243",2017
1118026470,The Web Application Hacker's Handbook: F…,,28.42,34.57,34.58,No Value,35,25,"49,147","42,250",2011
692157565,OMT Review: A Comprehensive Review in Os…,,106.98,52.99,52.99,No Value,1,2,"45,043","42,310",2018
310446694,"KJV, Amplified, Parallel Bible, Large Pr…",,46.04,34.32,34.41,No Value,9,28,"26,718","42,336",2018
031045283X,"NIV, Life Application Study Bible, Third…",,39.43,36.97,49.49,No Value,3,9,"39,191","42,466",2019
1284117162,Nurse Practitioner's Business Practice a…,,77.69,78.49,78.49,No Value,8,6,"43,552","42,505",2017
399582754,Dungeons & Dragons Art & Arcana [Special…,,62.26,74.92,77.82,No Value,20,39,"23,032","42,575",2018
470392673,How Baking Works: Exploring the Fundamen…,,29.68,31.25,37.99,No Value,36,25,"52,400","42,576",2010
847863646,"Julia Reed's New Orlea Food, Fun, and Fi…",,33.44,37.33,38.85,No Value,8,9,"57,540","42,624",2019
163140539X,Teenage Mutant Ninja Turtles: The IDW Co…,,59.22,29.96,33.75,No Value,5,11,"32,750","42,641",2016
1603584552,Organic Mushroom Farming and Mycoremedia…,,30.95,31.86,32.23,No Value,18,23,"35,691","42,703",2014
1118539273,How to Measure Anything: Finding the Val…,,26.11,33.77,33.82,No Value,35,34,"48,041","42,729",2014
262039249,"Reinforcement Learning, second edition: …",,42.16,50.26,76.8,No Value,16,31,"28,980","42,863",2018
323551564,Study Guide for Lewis's Medical-Surgical…,,36.14,39.85,41.95,No Value,15,19,"49,251","43,000",2019
718081552,"NKJV, Know The Word Study Bible, Leather…",,35.02,32.4,39.09,No Value,8,15,"33,683","43,027",2016
670921602,The Lean Startup: How Today's Entreprene…,,15.16,16.01,399,No Value,23,15,"19,615","43,044",2001
142621555X,National Geographic The Old West,,17.99,25.95,35.54,No Value,32,17,"22,083","43,046",2015
847848906,Interior Design Master Class: 100 Lesson…,,33.7,40,42.26,No Value,21,25,"30,408","43,152",2016
1449340377,"Python Cookbook, Third Edition",,31.57,37.22,39.66,No Value,32,36,"40,140","43,159",2013
1576582086,Christian Heroes Gift Set (1-5) Christia…,,48.94,38.39,38.39,No Value,13,18,"30,850","43,208",2000
785197788,Miles Morales: Ultimate Spider-Man Ultim…,,29.48,31.49,31.49,No Value,8,4,"17,095","43,246",2015
1945564024,Mayo Clinic Family Health Book 5th Editi…,,24,30.94,33.93,No Value,20,26,"41,606","43,248",2018
4789014444,Genki: An Integrated Course in Elementar…,,19.49,22,31.99,No Value,27,38,"50,518","43,260",2011
323396836,Calculate with Confidence,,52.95,83.53,97.98,No Value,69,29,"49,763","43,279",2017
1591432014,The Complete Earth Chronicles (The Earth…,,59.67,63.14,63.15,No Value,12,18,"44,374","43,284",2014
803659415,Maternal and Newborn Success: A Q&A Revi…,,27.71,41.2,43.17,No Value,35,20,"60,233","43,298",2016
1260019934,Tintinalli's Emergency Medicine: A Compr…,,203.11,165,188.6,No Value,7,20,"35,855","43,302",2019
323595316,PASS CCRN!,,68.2,73.79,73.79,No Value,11,23,"46,682","43,349",2018
980232775,"Introduction to Linear Algebra, Fifth Ed…",,94.46,90.25,90.25,No Value,14,14,"29,518","43,385",2016
1478922931,The Everyday Life Bible Teal LeatherLuxe…,,60.69,54.19,54.2,No Value,7,25,"46,884","43,423",2020
789759004,CompTIA Security+ SY0-501 Exam Cram,,35.47,35.48,35.48,No Value,7,14,"36,699","43,482",2017
691027641,Makers of Modern Strategy from Machiavel…,,21.72,49.99,50.87,No Value,67,30,"34,725","43,513",1986
847865797,English Garde From the Archives of Count…,,64.68,55.93,55.99,No Value,7,19,"56,412","43,612",2019
1634022351,Teaching Reading Sourcebook (Core Litera…,,103.93,78.48,80.75,No Value,4,8,"57,041","43,634",2018
3836545306,"Logo Modernism (English, French and Germ…",,75.19,62.88,65.99,No Value,9,37,"32,830","43,646",2015
1531007910,Understanding Criminal Law,,37.09,39.78,42.04,No Value,11,8,"40,536","43,723",2018
310436923,"NIV, NKJV, NLT, The Message, Contemporar…",,37.52,39.49,39.49,No Value,16,10,"33,524","43,726",2012
465092845,Theory and Practice of Group Psychothera…,,35.23,64.87,64.88,No Value,26,8,"43,569","43,751",2005
1932735984,"PMI-ACP Exam Prep, Updated Second Editio…",,55.46,67.8,67.8,No Value,20,6,"45,039","43,832",2018
3775725938,Jean-Michel Basquiat,,42.49,49.22,65,No Value,11,11,"44,197","43,861",2010
1465450963,Weapon: A Visual History of Arms and Arm…,,36.85,40,40,No Value,14,5,"38,145","43,867",2016
310537436,Basics of Biblical Greek Grammar: Fourth…,,28.98,31.47,36.01,No Value,15,43,"26,686","43,911",2019
3836508761,Dali. Les diners de Gala,,35.99,43.99,45.14,No Value,18,21,"41,429","43,977",2016
310452252,"The Jesus Bible, NIV Edition, Leathersof…",,78.1,40.71,45.23,No Value,3,8,"42,605","43,980",2018
964556251,The Supervisor's Guidebook: Evidence-Bas…,,31.99,34,34,No Value,5,6,"67,336","44,041",2012
803666543,Maternal-Newborn Nursing: The Critical C…,,63.36,98.47,98.48,No Value,25,8,"99,582","44,061",2018
997834919,ACE the PCCN®! You Can Do It! Practice R…,,34.99,39.99,39.99,No Value,6,1,"50,324","44,071",2017
939144158,The First Hebrew Primer: The Adult Begin…,,27.98,40.11,41.95,No Value,30,10,"47,363","44,080",1992
990582906,Game Programming Patterns,,27.99,34.98,34.99,No Value,14,10,"29,069","44,084",2014
825420997,The Companion Bible: Enlarged Type Editi…,,35.49,45.8,46.59,No Value,35,27,"60,482","44,139",1999
144934013X,Head First JavaScript Programming: A Bra…,,29.85,35.22,36.05,No Value,26,38,"34,558","44,238",2014
1785651188,The Movie Art of Syd Mead: Visual Futuri…,,41.74,33.74,33.74,No Value,11,34,"28,712","44,260",2017
1539598144,Social Media Marketing Workbook: How to …,,24.88,33.98,35.77,No Value,24,4,"57,331","44,506",2016
1462532063,Building Motivational Interviewing Skill…,,30.56,44.9,45.34,No Value,24,20,"62,224","44,515",2017
1937967026,"The S.T.A.B.L.E. Program, Learner/ Provi…",,45.95,46.25,47.45,No Value,6,11,"39,772","44,516",2012
1506373313,The Dissertation Journey: A Practical an…,,33.24,34.99,36.29,No Value,10,19,"45,072","44,645",2018
961392118,Envisioning Information,,6.97,33.89,43.2,No Value,211,24,"35,553","44,665",1990
803660545,Psychiatric Mental Health Nursing: Conce…,,50.34,103.49,119.95,No Value,46,11,"57,672","44,676",2017
310446708,"KJV, Amplified, Parallel Bible, Large Pr…",,32.3,34,34,No Value,5,14,"28,314","44,693",2018
865653518,The Gardens of Bunny Mellon,,36.18,38.07,39.49,No Value,12,24,"30,282","44,721",2018
1462528945,"Acceptance and Commitment Therapy, Secon…",,31.94,35.13,35.15,No Value,12,10,"32,839","44,864",2016
